Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
B,4,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,818,90,90,0,0,100,0,0,1,5.50E-04,0.005095219,0.162129039,1.236516307,109.9297827,0.109777074,109.8200057,1.22144203,0.001219745,1.220222285,109.8200057,1.220222285,99.90013891,1,57,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,21195,145434,25314,100,33.7037037,?,?,?,?
B,4,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,818,90,88,2,0,97.77777778,2.222222222,0,0.956699543,0.015143922,0.121694179,4.462965206,29.53294555,109.9297827,81.72906255,28.20072018,1.22144203,0.908100695,0.313341335,103.9578773,1.155087526,94.56752732,0.98245614,56,0,0,1,33,0.01754386,1,1,0.98245614,0.991150442,0.976504158,0.997873472,0.998849583,0.977777778,0.005450971,0.994549029,0.022222222,0.9781893,0.977777778,0.977833435,0.965447365,0.992781796,0.981819954,0.943141792,0.977777778,0,0,0,0,0,0,21195,145434,25314,97.77777778,33.33333333,?,?,?,?
B,5,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,91,0,0,100,0,0,1,6.38E-05,5.45E-04,0.018863229,0.132604363,110.5866366,0.01259949,110.5740371,1.215237765,1.38E-04,1.215099309,110.5740371,1.215099309,99.98860668,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,21195,145269,25479,100,33.33333333,?,?,?,?
B,5,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978389931,0.008540717,0.086367857,2.523926588,21.02503227,110.5866366,26.10009545,84.48654117,1.215237765,0.286814236,0.928423529,108.046516,1.187324351,97.7030492,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989269554,0.986923339,0.998838707,0.989143164,0.97124183,0.989010989,0,0,0,0,0,0,21195,145269,25479,98.9010989,33.6996337,?,?,?,?
B,5,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978552911,0.007703835,0.085647791,2.276613929,20.84974244,110.5866366,53.58522373,57.00141289,1.215237765,0.588848612,0.626389153,108.4034589,1.191246801,98.02582136,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.996865204,0.998383621,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989329511,0.979722719,0.997609533,0.994194793,0.974879227,0.989010989,0,0,0,0,0,0,21195,145269,25479,98.9010989,33.33333333,?,?,?,?
B,5,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.935369318,0.02208311,0.148192707,6.525933175,36.07541687,110.5866366,155.9785741,-45.39193746,1.215237765,1.714050265,-0.4988125,102.3749066,1.124998974,92.57439213,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.987460815,0.994953743,0.967032967,0.00970696,0.99029304,0.032967033,0.967846968,0.967032967,0.967296198,0.950495152,0.987618426,0.972294109,0.930614477,0.967032967,0,0,0,0,0,0,21195,145269,25479,96.7032967,33.33333333,?,?,?,?
B,5,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.957297044,0.016676362,0.120695488,4.928147738,29.3816081,110.5866366,10.75613853,99.83049809,1.215237765,0.118199324,1.097038441,105.6944706,1.161477699,95.57616892,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,1,1,0.978021978,0.001831502,0.998168498,0.021978022,0.982905983,0.978021978,0.979240091,0.967545702,1,1,0.948898835,0.978021978,0,0,0,0,0,0,21195,145269,25479,97.8021978,33.6996337,?,?,?,?
B,5,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,87,4,0,95.6043956,4.395604396,0,0.910718666,0.029349169,0.171176632,8.673177001,41.67052818,110.5866366,1262.312452,-1151.725816,1.215237765,13.87156541,-12.65632764,98.41131087,1.081442977,88.99023777,1,58,0.090909091,3,0.909090909,30,0,0,0.950819672,1,0.974789916,0.929721206,0.950365726,0.941479627,0.956043956,0.058857809,0.941142191,0.043956044,0.955833784,0.956043956,0.954751984,0.920960849,0.951961957,0.938158718,0.901340228,0.956043956,0.004,0,0.015625,0,15.625,0,21195,145269,25479,95.6043956,33.33333333,?,?,?,?
B,5,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.95625,0.01559236,0.121284721,4.607806619,29.52504866,110.5866366,41.96621439,68.62042222,1.215237765,0.461167191,0.754070574,104.3122749,1.146288735,94.32629298,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.997910136,0.998800146,0.978021978,0.02022977,0.97977023,0.021978022,0.978208232,0.978021978,0.977961204,0.96534335,0.995506142,0.981931133,0.942996002,0.978021978,0,0,0,0,0,0,21195,145269,25479,97.8021978,34.06593407,?,?,?,?
B,5,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.957216737,0.014838414,0.121048067,4.355792568,29.24712364,111.7337764,60.20440998,51.52936647,1.227843697,0.661586923,0.566256774,105.6100115,1.160549577,94.51932517,1,57,0,0,1,34,0,0,1,1,1,1,1,1,0.978021978,0.00555174,0.99444826,0.021978022,0.978021978,0.978021978,0.978021978,0.972470238,0.989722331,0.972815694,0.940035273,0.978021978,0,0,0,0,0,0,21195,145269,25479,97.8021978,33.33333333,?,?,?,?
B,5,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,818,90,88,2,0,97.77777778,2.222222222,0,0.957406531,0.015010075,0.121712961,4.423520041,29.53750363,109.9297827,129.2407536,-19.31097084,1.22144203,1.436008373,-0.214566343,105.6745059,1.174161176,96.12909554,0.964912281,55,0,0,1,33,0.035087719,2,1,0.964912281,0.982142857,0.953820966,0.994683679,0.99718908,0.977777778,0.001874163,0.998125837,0.022222222,0.982716049,0.977777778,0.978968254,0.960737586,0.995294309,0.975538974,0.952380952,0.977777778,0,0,0,0,0,0,21195,145434,25314,97.77777778,33.33333333,?,?,?,?
B,5,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,818,90,90,0,0,100,0,0,1,0.003442565,0.029108159,1.014535648,7.064016302,109.9297827,0.775293008,109.1544897,1.22144203,0.008614367,1.212827664,109.1544897,1.212827664,99.29473798,1,57,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,21195,145434,25314,100,34.07407407,?,?,?,?
B,6,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978856877,0.011869476,0.092623645,3.484265519,22.37933458,111.7337764,51.48797247,60.24580398,1.227843697,0.565801895,0.662041802,108.568912,1.193064967,97.16749532,0.98245614,56,0,0,1,34,0.01754386,1,1,0.98245614,0.991150442,0.976926796,0.997420021,0.998585173,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989328665,0.980149841,0.997991504,0.994338803,0.974827925,0.989010989,0,0,0,0,0,0,21195,145269,25479,98.9010989,34.06593407,?,?,?,?
B,6,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.935169793,0.019303702,0.130039163,5.704571142,31.65619351,110.5866366,18.92908004,91.65755658,1.215237765,0.208011869,1.007225896,104.2852676,1.145991951,94.30187113,0.982758621,57,0.03030303,1,0.96969697,32,0.017241379,1,0.982758621,0.982758621,0.982758621,0.95245559,0.999477534,0.999707773,0.967032967,0.021145521,0.978854479,0.032967033,0.96978022,0.967032967,0.968024133,0.945417541,0.99880559,0.993185453,0.921050259,0.967032967,0,0,0,0,0,0,21195,145269,25479,98.9010989,34.06593407,?,?,?,?
B,6,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978552911,0.007583225,0.085586118,2.240971578,20.83472898,110.5866366,53.90018102,56.68645559,1.215237765,0.592309682,0.622928083,108.427505,1.191511044,98.04756557,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.997910136,0.998887653,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989329511,0.979722719,0.998406356,0.996347546,0.974879227,0.989010989,0,0,0,0,0,0,21195,145269,25479,98.9010989,33.33333333,?,?,?,?
B,6,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978552911,0.007388799,0.08559468,2.183515274,20.83681316,110.5866366,67.64653591,42.94010071,1.215237765,0.743368526,0.471869239,108.4664538,1.191939053,98.0827857,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.996342738,0.998143236,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989329511,0.979722719,0.996753247,0.979939017,0.974879227,0.989010989,0,0,0,0,0,0,21195,145269,25479,98.9010989,33.33333333,?,?,?,?
B,6,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978389931,0.007394067,0.085593021,2.185072196,20.83640932,110.5866366,30.31006983,80.27656679,1.215237765,0.33307769,0.882160075,108.2867256,1.189964017,97.92026313,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989269554,0.986923339,0.998408002,0.979657248,0.97124183,0.989010989,0,0,0,0,0,0,21195,145269,25479,98.9010989,33.33333333,?,?,?,?
B,6,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978193146,0.007572334,0.085520729,2.237752907,20.81881083,110.5866366,9.743387882,100.8432487,1.215237765,0.107070197,1.108167569,106.7408617,1.172976502,96.52238732,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989010989,0.004395604,0.995604396,0.010989011,0.989417989,0.989010989,0.988692005,0.986367689,0.999400233,0.996728343,0.968069666,0.989010989,0,0,0,0,0,0,21195,145269,25479,98.9010989,33.33333333,?,?,?,?
B,6,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,85,6,0,93.40659341,6.593406593,0,0.869346734,0.04420531,0.206793714,13.0634185,50.34100259,110.5866366,1171.434766,-1060.848129,1.215237765,12.87290951,-11.65767175,93.97647293,1.032708494,84.979954,0.982758621,57,0.060606061,2,0.939393939,31,0.017241379,1,0.966101695,0.982758621,0.974358974,0.928480416,0.976489028,0.971823332,0.934065934,0.045770896,0.954229104,0.065934066,0.937643571,0.934065934,0.9351592,0.895503818,0.970057049,0.943936971,0.853675214,0.934065934,0,0,0,0,0,0,21195,145269,25479,93.40659341,33.6996337,?,?,?,?
B,6,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978389931,0.008824243,0.08727382,2.607713291,21.24557601,110.5866366,19.0453758,91.54126081,1.215237765,0.209289844,1.005947921,107.9719948,1.186505437,97.63566205,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989269554,0.986923339,0.998669645,0.988814757,0.97124183,0.989010989,0,0,0,0,0,0,21195,145269,25479,98.9010989,33.6996337,?,?,?,?
B,6,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,818,90,88,2,0,97.77777778,2.222222222,0,0.956246962,0.014662652,0.114078249,4.321133437,27.68469888,109.9297827,153.1504859,-43.22070321,1.22144203,1.701672066,-0.480230036,105.3908833,1.171009814,95.87109214,1,57,0.03030303,1,0.96969697,32,0,0,0.982758621,1,0.991304348,0.97620595,0.999468368,0.99969752,0.977777778,0.020129001,0.979870999,0.022222222,0.979358238,0.977777778,0.977752013,0.963896339,0.997927189,0.996722009,0.961545894,0.977777778,0,0,0,0,0,0,21195,145434,25314,98.88888889,34.07407407,?,?,?,?
B,6,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,818,90,88,2,0,97.77777778,2.222222222,0,0.956374212,0.017460356,0.124816388,5.145626134,30.2906485,109.9297827,43.33947892,66.59030381,1.22144203,0.481549766,0.739892265,103.1941236,1.146601374,93.87276229,1,57,0,0,1,33,0,0,1,1,1,1,1,1,0.977777778,0.005450971,0.994549029,0.022222222,0.977777778,0.977777778,0.977777778,0.972326807,0.992229334,0.980003358,0.93956044,0.977777778,0,0,0,0,0,0,21195,145434,25314,97.77777778,33.7037037,?,?,?,?
B,7,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978856877,0.007823152,0.085014506,2.296473758,20.54084654,111.7337764,6.918911767,104.8148647,1.227843697,0.076031997,1.1518117,109.5228268,1.203547548,98.02123432,0.98245614,56,0,0,1,34,0.01754386,1,1,0.98245614,0.991150442,0.976926796,1,1,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989328665,0.980149841,1,1,0.974827925,0.989010989,0,0,0,0,0,0,21195,145269,25479,98.9010989,33.6996337,?,?,?,?
B,7,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.956583969,0.015423063,0.118479074,4.557776523,28.8420534,110.5866366,38.17316356,72.41347306,1.215237765,0.419485314,0.795752451,104.3355577,1.146544591,94.34734696,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.978021978,0.005311355,0.994688645,0.021978022,0.978021978,0.978021978,0.978021978,0.972710623,0.99462424,0.982683914,0.93956044,0.978021978,0,0,0,0,0,0,21195,145269,25479,98.9010989,34.06593407,?,?,?,?
B,7,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978552911,0.009236485,0.087529725,2.729537899,21.30787254,110.5866366,55.22574341,55.36089321,1.215237765,0.606876301,0.608361464,108.0638502,1.187514838,97.718724,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.997910136,0.998887653,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989329511,0.979722719,0.998275534,0.994516045,0.974879227,0.989010989,0,0,0,0,0,0,21195,145269,25479,98.9010989,33.6996337,?,?,?,?
B,7,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.956583969,0.014872783,0.12106325,4.395159471,29.47113456,110.5866366,94.76074817,15.82588845,1.215237765,1.041326903,0.173910862,104.6382389,1.149870757,94.62105198,0.982758621,57,0.03030303,1,0.96969697,32,0.017241379,1,0.982758621,0.982758621,0.982758621,0.95245559,0.99477534,0.99731039,0.978021978,0.02022977,0.97977023,0.021978022,0.978021978,0.978021978,0.978021978,0.957792208,0.994576852,0.974317695,0.946633826,0.978021978,0,0,0,0,0,0,21195,145269,25479,97.8021978,33.33333333,?,?,?,?
B,7,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,87,4,0,95.6043956,4.395604396,0,0.912225705,0.0311612,0.172205579,9.208662884,41.92101063,110.5866366,1315.30533,-1204.718694,1.215237765,14.45390473,-13.23866697,99.52333465,1.093663018,89.99580573,1,58,0.060606061,2,0.939393939,31,0,0,0.966666667,1,0.983050847,0.952932741,0.950888192,0.937221417,0.956043956,0.04045954,0.95954046,0.043956044,0.95952381,0.956043956,0.956319917,0.930417383,0.953373732,0.926321858,0.907275453,0.956043956,0,0,0,0,0,0,21195,145269,25479,95.6043956,33.6996337,?,?,?,?
B,7,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978389931,0.007804642,0.085711644,2.306404119,20.8652864,110.5866366,11.86033988,98.72629674,1.215237765,0.130333405,1.08490436,108.2033587,1.189047897,97.84487707,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989269554,0.986923339,0.999700117,0.998219373,0.97124183,0.989010989,0,0,0,0,0,0,21195,145269,25479,98.9010989,33.6996337,?,?,?,?
B,7,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978389931,0.007692067,0.085674218,2.273136208,20.85617567,110.5866366,24.9649329,85.62170372,1.215237765,0.274339922,0.940897843,108.2266302,1.189303629,97.86592081,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989269554,0.986923339,0.999007769,0.989495029,0.97124183,0.989010989,0,0,0,0,0,0,21195,145269,25479,98.9010989,33.33333333,?,?,?,?
B,7,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.936229853,0.022010809,0.148070534,6.504567125,36.04567549,110.5866366,73.15307129,37.43356533,1.215237765,0.803879904,0.411357861,103.8994177,1.141751843,93.9529593,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.99738767,0.998631637,0.967032967,0.002747253,0.997252747,0.032967033,0.976923077,0.967032967,0.969454484,0.956059096,0.997773472,0.994708995,0.924944587,0.967032967,0,0,0,0,0,0,21195,145269,25479,96.7032967,33.33333333,?,?,?,?
B,7,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,818,90,89,1,0,98.88888889,1.111111111,0,0.977919529,0.004942352,0.054406063,1.456527882,13.20335383,109.9297827,1.492395838,108.4373869,1.22144203,0.016582176,1.204859854,108.4373869,1.204859854,98.64240991,1,57,0.03030303,1,0.96969697,32,0,0,0.982758621,1,0.991304348,0.97620595,1,1,0.988888889,0.019191919,0.980808081,0.011111111,0.98908046,0.988888889,0.988509848,0.978730983,1,1,0.971460424,0.988888889,0,0,0,0,0,0,21195,145434,25314,100,33.7037037,?,?,?,?
B,7,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,818,90,88,2,0,97.77777778,2.222222222,0,0.956699543,0.015591749,0.12194386,4.594941316,29.59353859,109.9297827,75.45687005,34.47291268,1.22144203,0.838409667,0.383032363,103.8629826,1.15403314,94.48120427,0.98245614,56,0,0,1,33,0.01754386,1,1,0.98245614,0.991150442,0.976504158,0.996810207,0.998329156,0.977777778,0.005450971,0.994549029,0.022222222,0.9781893,0.977777778,0.977833435,0.965447365,0.996735236,0.978362728,0.943141792,0.977777778,0,0,0,0,0,0,21195,145434,25314,97.77777778,33.7037037,?,?,?,?
B,8,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.956583969,0.01470793,0.121046294,4.346442659,29.46700678,110.5866366,66.33829237,44.24834424,1.215237765,0.728992224,0.486245541,104.4923961,1.148268089,94.48917094,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.978021978,0.005311355,0.994688645,0.021978022,0.978021978,0.978021978,0.978021978,0.972710623,0.992754498,0.972406442,0.93956044,0.978021978,0,0,0,0,0,0,21195,145269,25479,97.8021978,33.33333333,?,?,?,?
B,8,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.935169793,0.020225232,0.136496818,5.976898815,33.22821835,110.5866366,81.92211337,28.66452325,1.215237765,0.900243004,0.314994761,104.1330731,1.144319484,94.16424648,0.982758621,57,0.03030303,1,0.96969697,32,0.017241379,1,0.982758621,0.982758621,0.982758621,0.95245559,0.995820272,0.997910136,0.967032967,0.021145521,0.978854479,0.032967033,0.96978022,0.967032967,0.968024133,0.945417541,0.996289425,0.978722072,0.921050259,0.967032967,0,0,0,0,0,0,21195,145269,25479,97.8021978,33.6996337,?,?,?,?
B,8,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,87,4,0,95.6043956,4.395604396,0,0.911821705,0.029746287,0.171212719,8.790531952,41.67931292,110.5866366,119.7368642,-9.150227565,1.215237765,1.315789716,-0.100551951,98.33104534,1.080560938,88.91765619,1,58,0.060606061,2,0.939393939,31,0,0,0.966666667,1,0.983050847,0.952932741,0.998432602,0.999128022,0.956043956,0.04045954,0.95954046,0.043956044,0.956776557,0.956043956,0.95579065,0.930854548,0.987466563,0.969566738,0.885778854,0.956043956,0,0,0,0,0,0,21195,145269,25479,95.6043956,33.6996337,?,?,?,?
B,8,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978389931,0.008437496,0.086391125,2.493422988,21.03069648,110.5866366,22.06542514,88.52121147,1.215237765,0.242477199,0.972760566,108.0663636,1.187542457,97.72099674,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989269554,0.986923339,0.998538824,0.985151753,0.97124183,0.989010989,0,0,0,0,0,0,21195,145269,25479,98.9010989,33.6996337,?,?,?,?
B,8,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,91,0,0,100,0,0,1,8.13E-05,4.67E-04,0.024037499,0.113575701,110.5866366,0.016039695,110.5705969,1.215237765,1.76E-04,1.215061505,110.5705969,1.215061505,99.98549581,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,21195,145269,25479,100,33.33333333,?,?,?,?
B,8,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978552911,0.007685073,0.085642843,2.271069325,20.84853793,110.5866366,54.44089088,56.14574574,1.215237765,0.598251548,0.616986217,108.4067781,1.191283275,98.0288228,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.99738767,0.998631637,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989329511,0.979722719,0.998073355,0.996184371,0.974879227,0.989010989,0,0,0,0,0,0,21195,145269,25479,98.9010989,33.33333333,?,?,?,?
B,8,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.934875954,0.022364673,0.148206036,6.609139832,36.0786617,110.5866366,1206.840042,-1096.253405,1.215237765,13.26197848,-12.04674072,102.3186763,1.124381058,92.5235448,0.982758621,57,0.03030303,1,0.96969697,32,0.017241379,1,0.982758621,0.982758621,0.982758621,0.95245559,0.965517241,0.964549669,0.967032967,0.024625375,0.975374625,0.032967033,0.967032967,0.967032967,0.967032967,0.942407592,0.964028096,0.955735998,0.933813313,0.967032967,0,0,0,0,0,0,21195,145269,25479,96.7032967,33.33333333,?,?,?,?
B,8,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.95751634,0.017055763,0.123590446,5.006691701,29.86140257,111.7337764,60.6766441,51.05713235,1.227843697,0.666776309,0.561067388,105.2748483,1.156866465,94.21935931,0.98245614,56,0,0,1,34,0.01754386,1,1,0.98245614,0.991150442,0.976926796,0.997936017,0.998849583,0.978021978,0.00555174,0.99444826,0.021978022,0.978414443,0.978021978,0.978073254,0.966011161,0.997276314,0.988462123,0.943370494,0.978021978,0,0,0,0,0,0,21195,145269,25479,97.8021978,33.6996337,?,?,?,?
B,8,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,818,90,88,2,0,97.77777778,2.222222222,0,0.956246962,0.015212858,0.121753794,4.483281009,29.54741297,109.9297827,160.9922956,-51.06251292,1.22144203,1.788803285,-0.567361255,105.2752988,1.169725542,95.76594821,1,57,0.03030303,1,0.96969697,32,0,0,0.982758621,1,0.991304348,0.97620595,0.999468368,0.99969752,0.977777778,0.020129001,0.979870999,0.022222222,0.979358238,0.977777778,0.977752013,0.963896339,0.997272486,0.994483418,0.961545894,0.977777778,0,0,0,0,0,0,21195,145434,25314,97.77777778,33.33333333,?,?,?,?
B,8,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,818,90,90,0,0,100,0,0,1,6.09E-04,0.005037911,0.179569048,1.222608532,109.9297827,0.121223772,109.808559,1.22144203,0.001346931,1.220095099,109.808559,1.220095099,99.88972618,1,57,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,21195,145434,25314,100,33.7037037,?,?,?,?
